pair_key,scenario_id,family,ar_frame,both_valid,agree_content,ar_pole1,ro_pole1,ar_margin,ro_margin
ar_logformat_service|i4|o1|letters|c1,ar_logformat_service,AR,enacted,1,0.0,1.0,0.0,1.3882312844507396,-4.624997592536033
ar_logformat_service|i4|o1|numbers|c0,ar_logformat_service,AR,enacted,1,1.0,1.0,1.0,0.5712850391864492,2.000000968572067
ar_logformat_service|i4|o1|numbers|c1,ar_logformat_service,AR,enacted,1,0.0,1.0,0.0,1.7617079194751568,-3.6250000782310963
ar_naming_config|i0|o0|letters|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-4.37513346038395,1.6249958276919187
ar_naming_config|i0|o0|letters|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-6.874978031529849,-4.625005617709348
ar_naming_config|i0|o0|numbers|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-4.624964720434946,1.999997615820348
ar_naming_config|i0|o0|numbers|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-5.62492431828997,-4.250003181389388
ar_naming_config|i0|o1|letters|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,6.749913623352711,4.000011982291198
ar_naming_config|i0|o1|letters|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,2.874976904466166,-2.624994434444716
ar_naming_config|i0|o1|numbers|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,5.9995672089571315,3.7500041443714736
ar_naming_config|i0|o1|numbers|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,3.1249514056453336,-2.874997299172378
ar_naming_config|i1|o0|letters|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-5.001001185977657,1.4999950081294173
ar_naming_config|i1|o0|letters|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-7.624995575066805,-4.625003886392506
ar_naming_config|i1|o0|numbers|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-4.749985333750374,1.7499978840393169
ar_naming_config|i1|o0|numbers|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-6.374971875631502,-4.125002562993359
ar_naming_config|i1|o1|letters|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,6.749736871075527,3.7500070016451446
ar_naming_config|i1|o1|letters|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,2.999847760947887,-2.499996103360104
ar_naming_config|i1|o1|numbers|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,5.748827622737728,3.5000026822026484
ar_naming_config|i1|o1|numbers|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,3.1247627217617264,-2.6249983161718546
ar_naming_config|i2|o0|letters|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-5.751932703904458,0.7499972283918623
ar_naming_config|i2|o0|letters|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-8.749994560688265,-5.250004264508561
ar_naming_config|i2|o0|numbers|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-6.000099516766568,0.9999988377111322
ar_naming_config|i2|o0|numbers|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-6.999977811146778,-4.875002169045501
ar_naming_config|i2|o1|letters|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,7.249923907722291,3.7500073592641456
ar_naming_config|i2|o1|letters|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,3.3752066976703645,-1.7499964982400797
ar_naming_config|i2|o1|numbers|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,6.124288418621234,3.6250026542600153
ar_naming_config|i2|o1|numbers|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,3.4999605247794534,-1.8749991655363374
ar_naming_config|i3|o0|letters|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-5.625877205464349,0.8749963939296777
ar_naming_config|i3|o0|letters|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-8.99999575576868,-5.125002532724238
ar_naming_config|i3|o0|numbers|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-5.874964002479828,1.1249983310722769
ar_naming_config|i3|o0|numbers|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-6.749958985070293,-4.750001654025482
ar_naming_config|i3|o1|letters|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,7.9999770141311615,4.000004172308536
ar_naming_config|i3|o1|letters|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,3.4999642372931703,-1.6249963492289226
ar_naming_config|i3|o1|numbers|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,6.249566932296119,4.000002333888801
ar_naming_config|i3|o1|numbers|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,3.7498296754292824,-1.6249985247872019
ar_naming_config|i4|o0|letters|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-5.1735875589383795,0.8749962449207942
ar_naming_config|i4|o0|letters|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-8.749997185842517,-4.75000636742277
ar_naming_config|i4|o0|numbers|c0,ar_naming_config,AR,enacted,1,0.0,0.0,1.0,-5.134740839279402,0.9999985396892725
ar_naming_config|i4|o0|numbers|c1,ar_naming_config,AR,enacted,1,1.0,0.0,0.0,-6.374972423143163,-4.500004016783123
ar_naming_config|i4|o1|letters|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,6.374840089206941,3.500007819335906
ar_naming_config|i4|o1|letters|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,2.3815970851574093,-2.4999956563290198
ar_naming_config|i4|o1|numbers|c0,ar_naming_config,AR,enacted,1,1.0,1.0,1.0,4.873965425882318,3.7500043064212605
ar_naming_config|i4|o1|numbers|c1,ar_naming_config,AR,enacted,1,0.0,1.0,0.0,2.6265998456292436,-2.3749986141947375
ar_naming_parser|i0|o0|letters|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-3.8761262091175013,1.62499539555904
ar_naming_parser|i0|o0|letters|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-6.499981028005095,-4.875006745531891
ar_naming_parser|i0|o0|numbers|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.875054969124903,1.6249978989410465
ar_naming_parser|i0|o0|numbers|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-5.499953857804599,-4.3750031394780535
ar_naming_parser|i0|o1|letters|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,6.249889755250365,3.875011876120425
ar_naming_parser|i0|o1|letters|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.3748508747667074,-2.874994959704736
ar_naming_parser|i0|o1|numbers|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,5.74944509356277,3.6250039338925717
ar_naming_parser|i0|o1|numbers|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,3.374837042079889,-2.874998029325866
ar_naming_parser|i1|o0|letters|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.375204218915314,1.3749949932282561
ar_naming_parser|i1|o0|letters|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-7.874940924680686,-4.87500486893191
ar_naming_parser|i1|o0|numbers|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.249944833876725,1.7499975562145664
ar_naming_parser|i1|o0|numbers|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-6.1248588261804,-4.500003001644586
ar_naming_parser|i1|o1|letters|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,7.1247018304711105,3.8750079869739693
ar_naming_parser|i1|o1|letters|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.2498071065347176,-2.7499941960265915
ar_naming_parser|i1|o1|numbers|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,6.1232956598978205,3.500004641693863
ar_naming_parser|i1|o1|numbers|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.4997129432013026,-2.874997954820401
ar_naming_parser|i2|o0|letters|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.251699013239886,1.1249960363048785
ar_naming_parser|i2|o0|letters|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-8.249998544812001,-5.3750054803443845
ar_naming_parser|i2|o0|numbers|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-5.250016650508769,1.1249985694912539
ar_naming_parser|i2|o0|numbers|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-6.124988491959357,-5.000003331330731
ar_naming_parser|i2|o1|letters|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,6.874953649184874,3.8750066812706336
ar_naming_parser|i2|o1|letters|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.3752937346907856,-2.6249944567913417
ar_naming_parser|i2|o1|numbers|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,5.874193801078832,4.000003855662044
ar_naming_parser|i2|o1|numbers|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,3.1249296456589946,-2.7499982789192927
ar_naming_parser|i3|o0|letters|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.383613288458946,1.7499962002148095
ar_naming_parser|i3|o0|letters|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-8.749996590910314,-4.250003052866987
ar_naming_parser|i3|o0|numbers|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-5.375283869449049,1.6249981075557116
ar_naming_parser|i3|o0|numbers|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-6.499963559911862,-4.375002358103984
ar_naming_parser|i3|o1|letters|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,7.624989726988986,3.250003859386993
ar_naming_parser|i3|o1|letters|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.5008752704088693,-3.7499957904362873
ar_naming_parser|i3|o1|numbers|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,5.874794276707632,3.3750027790589456
ar_naming_parser|i3|o1|numbers|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.4999694100552006,-2.9999984204798693
ar_naming_parser|i4|o0|letters|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.250351483206032,1.4999968260627838
ar_naming_parser|i4|o0|letters|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-7.999941151194662,-4.375004545767979
ar_naming_parser|i4|o0|numbers|c0,ar_naming_parser,AR,enacted,1,0.0,0.0,1.0,-4.999979883345077,1.7499984651832392
ar_naming_parser|i4|o0|numbers|c1,ar_naming_parser,AR,enacted,1,1.0,0.0,0.0,-6.124840819771066,-4.37500258255227
ar_naming_parser|i4|o1|letters|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,7.37489073105769,3.500006735287343
ar_naming_parser|i4|o1|letters|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,2.8749452650590683,-3.124995648878439
ar_naming_parser|i4|o1|numbers|c0,ar_naming_parser,AR,enacted,1,1.0,1.0,1.0,5.8742886945254895,3.50000331177489
ar_naming_parser|i4|o1|numbers|c1,ar_naming_parser,AR,enacted,1,0.0,1.0,0.0,3.6248872970718367,-2.9999991208329675
ar_naming_serializer|i0|o0|letters|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-3.8795627233484993,1.3749933690207854
ar_naming_serializer|i0|o0|letters|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-9.374998114382265,-4.875007281033049
ar_naming_serializer|i0|o0|numbers|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-4.500099931341538,1.4999972879965071
ar_naming_serializer|i0|o0|numbers|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-7.249992520990077,-4.625003715963317
ar_naming_serializer|i0|o1|letters|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,7.62498985382166,3.8750091995266303
ar_naming_serializer|i0|o1|letters|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,2.750838398729684,-2.6249936372407774
ar_naming_serializer|i0|o1|numbers|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,6.249939767374542,3.750004220736855
ar_naming_serializer|i0|o1|numbers|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,3.37482644841657,-2.7499969229199905
ar_naming_serializer|i1|o0|letters|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-4.625889118571649,0.8749971389851225
ar_naming_serializer|i1|o0|letters|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-9.874999898688884,-5.125003574868742
ar_naming_serializer|i1|o0|numbers|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-4.750016089601559,1.4999981671602427
ar_naming_serializer|i1|o0|numbers|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-7.6249952075518195,-4.875001656819791
ar_naming_serializer|i1|o1|letters|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,8.999993604982421,4.000006316193094
ar_naming_serializer|i1|o1|letters|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,2.8749392510508187,-2.2499972954485656
ar_naming_serializer|i1|o1|numbers|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,7.4999402986067025,4.0000026523990755
ar_naming_serializer|i1|o1|numbers|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,3.2497905422078475,-2.374998502436142
ar_naming_serializer|i2|o0|letters|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-4.517657687782048,0.7499982416671855
ar_naming_serializer|i2|o0|letters|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-12.187502745627057,-5.125003206067618
ar_naming_serializer|i2|o0|numbers|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-5.3860151363951445,1.124999135734015
ar_naming_serializer|i2|o0|numbers|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-8.99999919761126,-4.875001756470738
ar_naming_serializer|i2|o1|letters|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,9.124996450241952,3.750006830281791
ar_naming_serializer|i2|o1|letters|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,2.1868391694151796,-2.4999969378211517
ar_naming_serializer|i2|o1|numbers|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,6.874954030426807,3.8750028982677804
ar_naming_serializer|i2|o1|numbers|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,3.130755715901614,-2.4999988749642625
ar_naming_serializer|i3|o0|letters|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-5.637514340707185,0.8749967515569779
ar_naming_serializer|i3|o0|letters|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-12.249999894788516,-5.125003073354378
ar_naming_serializer|i3|o0|numbers|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-6.25018939511574,0.9999988377113596
ar_naming_serializer|i3|o0|numbers|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-9.124994783476723,-4.500002063806392
ar_naming_serializer|i3|o1|letters|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,8.999996617473187,3.6250059269079884
ar_naming_serializer|i3|o1|letters|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,2.375683882884914,-3.1249948740230593
ar_naming_serializer|i3|o1|numbers|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,6.624973124964498,3.750003296871796
ar_naming_serializer|i3|o1|numbers|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,2.7497804461745545,-2.6249981150066333
ar_naming_serializer|i4|o0|letters|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-4.751685398236077,1.3749961108135267
ar_naming_serializer|i4|o0|letters|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-9.37499394469262,-4.750005422136496
ar_naming_serializer|i4|o0|numbers|c0,ar_naming_serializer,AR,enacted,1,0.0,0.0,1.0,-5.125010492203728,1.3749982118648632
ar_naming_serializer|i4|o0|numbers|c1,ar_naming_serializer,AR,enacted,1,1.0,0.0,0.0,-6.874953819838822,-4.750002835870873
ar_naming_serializer|i4|o1|letters|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,7.62493993284437,3.2500084861616187
ar_naming_serializer|i4|o1|letters|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,3.3749408798466902,-3.2499965019680985
ar_naming_serializer|i4|o1|numbers|c0,ar_naming_serializer,AR,enacted,1,1.0,1.0,1.0,6.499510133231496,3.6250044349435484
ar_naming_serializer|i4|o1|numbers|c1,ar_naming_serializer,AR,enacted,1,0.0,1.0,0.0,3.49981618869424,-2.749998673799496
ar_seed_benchmark|i0|o0|letters|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-0.9867802946828306,1.7499964535343224
ar_seed_benchmark|i0|o0|letters|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.3369517959649784,-3.750007364860153
ar_seed_benchmark|i0|o0|numbers|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-1.491283304640092,1.499994933623725
ar_seed_benchmark|i0|o0|numbers|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.211954202502284,-3.5000049173647767
ar_seed_benchmark|i0|o1|letters|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,2.3452441133557613,3.250004608162726
ar_seed_benchmark|i0|o1|letters|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,0.7330267416546121,-2.3749969378193327
ar_seed_benchmark|i0|o1|numbers|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,1.9569974169133388,3.0000024326059247
ar_seed_benchmark|i0|o1|numbers|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,0.6113287177286111,-1.874997481710011
ar_seed_benchmark|i1|o0|letters|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-1.7769511179067194,1.249996066107201
ar_seed_benchmark|i1|o0|letters|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-3.2389436541112673,-4.00000625473308
ar_seed_benchmark|i1|o0|numbers|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-2.13391893170774,0.9999952018441718
ar_seed_benchmark|i1|o0|numbers|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.7432851381454384,-3.500004116428954
ar_seed_benchmark|i1|o1|letters|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,3.118277667555617,3.875003991631729
ar_seed_benchmark|i1|o1|letters|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,1.3815682092681527,-1.8749976009200964
ar_seed_benchmark|i1|o1|numbers|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,2.494068448896769,3.2500016502983726
ar_seed_benchmark|i1|o1|numbers|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,1.1243111626245081,-1.4999977201281354
ar_seed_benchmark|i2|o0|letters|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-1.4930671430192888,1.749996066107201
ar_seed_benchmark|i2|o0|letters|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.481833595781268,-3.750004691985282
ar_seed_benchmark|i2|o0|numbers|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-1.8702621750417165,1.249994933623725
ar_seed_benchmark|i2|o0|numbers|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-1.9794510621557038,-3.3750030584533306
ar_seed_benchmark|i2|o1|letters|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,2.4874791624023374,3.500004529935154
ar_seed_benchmark|i2|o1|letters|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,0.9896721013356,-2.6249973848536
ar_seed_benchmark|i2|o1|numbers|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,1.8517485205083517,3.000002894540785
ar_seed_benchmark|i2|o1|numbers|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,0.9924645794017124,-2.1249968111595763
ar_seed_benchmark|i3|o0|letters|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,0.14066963945515454,1.3749966323479157
ar_seed_benchmark|i3|o0|letters|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.841347731649819,-3.8750028554195524
ar_seed_benchmark|i3|o0|numbers|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-0.7437233219388872,1.374994516395759
ar_seed_benchmark|i3|o0|numbers|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.2119554653762066,-3.375002525734544
ar_seed_benchmark|i3|o1|letters|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,2.851749632507534,4.000002078703346
ar_seed_benchmark|i3|o1|letters|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-0.3942119051935151,-1.6249985545904337
ar_seed_benchmark|i3|o1|numbers|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,1.9619562290608599,3.374999843538262
ar_seed_benchmark|i3|o1|numbers|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-0.01061474159359932,-1.499997764831619
ar_seed_benchmark|i4|o0|letters|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-0.9942088208044879,1.8749937713442932
ar_seed_benchmark|i4|o0|letters|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-2.368279291315048,-4.000008683602005
ar_seed_benchmark|i4|o0|numbers|c0,ar_seed_benchmark,AR,enacted,1,0.0,0.0,1.0,-1.6233752203406766,1.3749925643593315
ar_seed_benchmark|i4|o0|numbers|c1,ar_seed_benchmark,AR,enacted,1,1.0,0.0,0.0,-1.9913841001641686,-3.625005999550922
ar_seed_benchmark|i4|o1|letters|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,1.994067083112725,3.3750056624126046
ar_seed_benchmark|i4|o1|letters|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,0.7417281554662623,-2.4999952390968474
ar_seed_benchmark|i4|o1|numbers|c0,ar_seed_benchmark,AR,enacted,1,1.0,1.0,1.0,1.3624870805068099,3.1250046938441756
ar_seed_benchmark|i4|o1|numbers|c1,ar_seed_benchmark,AR,enacted,1,0.0,1.0,0.0,0.7449500539514702,-2.1249956190729336
ar_taskorder_setup|i0|o0|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.8713055905827787,1.3749980032603162
ar_taskorder_setup|i0|o0|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.966345772141267,-5.125003262403425
ar_taskorder_setup|i0|o0|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.8725517090078938,1.2499991953427525
ar_taskorder_setup|i0|o0|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.98581871669262,-5.000000731085038
ar_taskorder_setup|i0|o1|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-0.5019437819787527,1.1249999701976776
ar_taskorder_setup|i0|o1|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.648084465865395,-4.249998819089797
ar_taskorder_setup|i0|o1|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-0.45402658731086376,1.74999926984583
ar_taskorder_setup|i0|o1|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-0.8847364068296883,-3.4999988749668773
ar_taskorder_setup|i1|o0|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.7423980897069669,1.499995902225237
ar_taskorder_setup|i1|o0|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.399777367708566,-4.125003725268016
ar_taskorder_setup|i1|o0|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.9932866753006238,0.6249972582072587
ar_taskorder_setup|i1|o0|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.4110502451644606,-4.250000232830189
ar_taskorder_setup|i1|o1|letters|c0,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.4509558677700625,2.5033696147147566e-06
ar_taskorder_setup|i1|o1|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-0.6798797175479194,-4.499997861699285
ar_taskorder_setup|i1|o1|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-0.5984576642529191,1.2499970495887283
ar_taskorder_setup|i1|o1|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-0.2929981723482342,-2.999998871241587
ar_taskorder_setup|i2|o0|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.8712589642964303,2.874998562057044
ar_taskorder_setup|i2|o0|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.6711039170612594,-4.125002171828328
ar_taskorder_setup|i2|o0|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.7445611525909044,2.3749989643774825
ar_taskorder_setup|i2|o0|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.0461043342938865,-4.125000419094249
ar_taskorder_setup|i2|o1|letters|c0,ar_taskorder_setup,AR,enacted,1,1.0,1.0,1.0,-0.16023010015692307,1.2500011324791558
ar_taskorder_setup|i2|o1|letters|c1,ar_taskorder_setup,AR,enacted,1,0.0,1.0,0.0,0.099410557129886,-5.250000906170499
ar_taskorder_setup|i2|o1|numbers|c0,ar_taskorder_setup,AR,enacted,1,1.0,1.0,1.0,0.08976775407609239,2.1249968782253745
ar_taskorder_setup|i2|o1|numbers|c1,ar_taskorder_setup,AR,enacted,1,0.0,1.0,0.0,0.23606876349367667,-4.375002030274118
ar_taskorder_setup|i3|o0|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.7435189840616658,1.6249962598449201
ar_taskorder_setup|i3|o0|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.9688331708287024,-4.50000504399668
ar_taskorder_setup|i3|o0|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.7433015567476104,1.8749975264240675
ar_taskorder_setup|i3|o0|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.7985113263109724,-4.37500026169937
ar_taskorder_setup|i3|o1|letters|c0,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.7618864476753515,-0.7499959767310429
ar_taskorder_setup|i3|o1|letters|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-2.5699236394102627,-5.624996913623363
ar_taskorder_setup|i3|o1|numbers|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.068374872212189,0.49999988079161994
ar_taskorder_setup|i3|o1|numbers|c1,ar_taskorder_setup,AR,enacted,1,1.0,0.0,0.0,-1.770536601564345,-4.624998945747393
ar_taskorder_setup|i4|o0|letters|c0,ar_taskorder_setup,AR,enacted,1,0.0,0.0,1.0,-1.9948650752703543,1.249994903856532
