item_id,scenario_id,channel,family,q_pole_0,q_pole_1,margin,margin_finite
ar-ar_logformat_service-i3-ar-o0-ln-c0-fe-52bafd98af37,ar_logformat_service,AR,AR,-0.009909011423580694,-4.634908795356743,-4.624999783933163,1
ar-ar_logformat_service-i3-ar-o0-ln-c0-fh-31d854e24e91,ar_logformat_service,AR,AR,-0.05516044422978439,-2.93016028404233,-2.8749998398125456,1
ar-ar_logformat_service-i3-ar-o0-ln-c1-fe-7a7f959761fb,ar_logformat_service,AR,AR,-0.048883892595767975,-3.0488849878305473,-3.0000010952347793,1
ar-ar_logformat_service-i3-ar-o0-ln-c1-fh-7513e7753374,ar_logformat_service,AR,AR,-0.1430821418762207,-2.018082737922498,-1.8750005960462772,1
ar-ar_logformat_service-i3-ar-o1-ll-c0-fe-a26d6f585d44,ar_logformat_service,AR,AR,-1.224040865898104,-0.3490407168865133,0.8750001490115906,1
ar-ar_logformat_service-i3-ar-o1-ll-c0-fh-9747137af639,ar_logformat_service,AR,AR,-0.6936984658240135,-0.6936984658240135,0.0,1
ar-ar_logformat_service-i3-ar-o1-ll-c1-fe-0452e7cc2bb3,ar_logformat_service,AR,AR,-1.9105663299560476,-0.1605663150548864,1.7500000149011612,1
ar-ar_logformat_service-i3-ar-o1-ll-c1-fh-7671c76e3671,ar_logformat_service,AR,AR,-1.2238637208938528,-0.3488642573354923,0.8749994635583604,1
ar-ar_logformat_service-i3-ar-o1-ln-c0-fe-936c62113f06,ar_logformat_service,AR,AR,-0.8986144065856863,-0.5236142873764038,0.37500011920928245,1
ar-ar_logformat_service-i3-ar-o1-ln-c0-fh-f9ce54daba51,ar_logformat_service,AR,AR,-0.4291914701461721,-1.0541918277739342,-0.6250003576277621,1
ar-ar_logformat_service-i3-ar-o1-ln-c1-fe-337c61fb3847,ar_logformat_service,AR,AR,-1.600738763809204,-0.22573922574508742,1.3749995380641167,1
ar-ar_logformat_service-i3-ar-o1-ln-c1-fh-4d5ebe95cf8e,ar_logformat_service,AR,AR,-1.1372925043106008,-0.3872948586908933,0.7499976456197075,1
ar-ar_logformat_service-i3-ro-o0-ll-c0-fx-6f3c58e9e434,ar_logformat_service,RO,AR,-0.5784027576446533,-0.828402996063204,-0.2500002384185507,1
ar-ar_logformat_service-i3-ro-o0-ll-c1-fx-219db0f6af64,ar_logformat_service,RO,AR,-0.06297575682400947,-2.8129758834838583,-2.750000126659849,1
ar-ar_logformat_service-i3-ro-o0-ln-c0-fx-6a17b8486269,ar_logformat_service,RO,AR,-0.7594919204711914,-0.6344921588897421,0.12499976158144932,1
ar-ar_logformat_service-i3-ro-o0-ln-c1-fx-985783295c7b,ar_logformat_service,RO,AR,-0.07070014625787735,-2.6957002878189016,-2.6250001415610242,1
ar-ar_logformat_service-i3-ro-o1-ll-c0-fx-c1943355d6c3,ar_logformat_service,RO,AR,-1.0552152395248342,-0.430215299129479,0.6249999403953552,1
ar-ar_logformat_service-i3-ro-o1-ll-c1-fx-d08ed3988571,ar_logformat_service,RO,AR,-0.055955890566103506,-2.9309560060501028,-2.8750001154839993,1
ar-ar_logformat_service-i3-ro-o1-ln-c0-fx-3fc2f0f6f4cd,ar_logformat_service,RO,AR,-1.0547839403152466,-0.429784059524529,0.6249998807907176,1
ar-ar_logformat_service-i3-ro-o1-ln-c1-fx-7d276d0bbf1f,ar_logformat_service,RO,AR,-0.02706547081469779,-3.6520652770996094,-3.6249998062849116,1
ar-ar_logformat_service-i4-ar-o0-ll-c0-fe-cf540553cd89,ar_logformat_service,AR,AR,-0.004703411832423399,-5.379703283309908,-5.374999871477485,1
ar-ar_logformat_service-i4-ar-o0-ll-c0-fh-f570c3819891,ar_logformat_service,AR,AR,-0.038232389837048686,-3.2882318496702965,-3.249999459833248,1
ar-ar_logformat_service-i4-ar-o0-ll-c1-fe-2b9c16c2332e,ar_logformat_service,AR,AR,-0.012710864655673504,-4.387711644172498,-4.375000779516824,1
ar-ar_logformat_service-i4-ar-o0-ll-c1-fh-b8c29a2f37f6,ar_logformat_service,AR,AR,-0.062266621738672256,-2.8122668266296103,-2.750000204890938,1
ar-ar_logformat_service-i4-ar-o0-ln-c0-fe-0e639098efbd,ar_logformat_service,AR,AR,-0.0028794051613090232,-5.877879381179781,-5.874999976018472,1
ar-ar_logformat_service-i4-ar-o0-ln-c0-fh-e59c8313062b,ar_logformat_service,AR,AR,-0.03822850063374972,-3.2882277965544517,-3.249999295920702,1
ar-ar_logformat_service-i4-ar-o0-ln-c1-fe-fbd73e1db339,ar_logformat_service,AR,AR,-0.011198525317013264,-4.511198997497445,-4.500000472180432,1
ar-ar_logformat_service-i4-ar-o0-ln-c1-fh-739a7949d5f4,ar_logformat_service,AR,AR,-0.07027997821569443,-2.695280313491793,-2.6250003352760984,1
ar-ar_logformat_service-i4-ar-o1-ll-c0-fe-f87c061e1519,ar_logformat_service,AR,AR,-1.502372384071343,-0.2523723244667053,1.2500000596046377,1
ar-ar_logformat_service-i4-ar-o1-ll-c0-fh-d71cbd539052,ar_logformat_service,AR,AR,-0.9745573997497488,-0.47455799579597624,0.4999994039537725,1
ar-ar_logformat_service-i4-ar-o1-ll-c1-fe-185646ef16df,ar_logformat_service,AR,AR,-2.127132534980767,-0.12713269889351864,1.9999998360872482,1
ar-ar_logformat_service-i4-ar-o1-ll-c1-fh-ec77837bd83f,ar_logformat_service,AR,AR,-1.5022697448730398,-0.25227019190771216,1.2499995529653276,1
ar-ar_logformat_service-i4-ar-o1-ln-c0-fe-50566148aa7d,ar_logformat_service,AR,AR,-1.3136574029922414,-0.3136572241783142,1.0000001788139272,1
ar-ar_logformat_service-i4-ar-o1-ln-c0-fh-ca7759c85f92,ar_logformat_service,AR,AR,-0.826442003250115,-0.5764421224593832,0.24999988079073177,1
ar-ar_logformat_service-i4-ar-o1-ln-c1-fe-34c591e4c0fa,ar_logformat_service,AR,AR,-2.23801589012146,-0.11301640421140746,2.1249994859100525,1
ar-ar_logformat_service-i4-ar-o1-ln-c1-fh-530cdfdc1be8,ar_logformat_service,AR,AR,-1.6007436513900757,-0.22574453055824506,1.3749991208318306,1
ar-ar_logformat_service-i4-ro-o0-ll-c0-fx-5e2e1a8612be,ar_logformat_service,RO,AR,-0.5779405832290649,-0.8279408216476156,-0.2500002384185507,1
ar-ar_logformat_service-i4-ro-o0-ll-c1-fx-52f954a6961d,ar_logformat_service,RO,AR,-0.049197625368826436,-3.0491975545883108,-2.9999999292194843,1
ar-ar_logformat_service-i4-ro-o0-ln-c0-fx-774e0e5738e9,ar_logformat_service,RO,AR,-0.5775368809700012,-0.8275371193885519,-0.2500002384185507,1
ar-ar_logformat_service-i4-ro-o0-ln-c1-fx-5879bc37da4e,ar_logformat_service,RO,AR,-0.05534621328114753,-2.930346131324761,-2.8749999180436134,1
ar-ar_logformat_service-i4-ro-o1-ll-c0-fx-f1567bfe8fe7,ar_logformat_service,RO,AR,-0.7589164972305298,-0.6339166164398122,0.12499988079071755,1
ar-ar_logformat_service-i4-ro-o1-ll-c1-fx-0f8b52a2ab19,ar_logformat_service,RO,AR,-0.03451622277497535,-3.4095162153243948,-3.3749999925494194,1
ar-ar_logformat_service-i4-ro-o1-ln-c0-fx-c328b2f3789c,ar_logformat_service,RO,AR,-0.7586548328399658,-0.6336549520492483,0.12499988079071755,1
ar-ar_logformat_service-i4-ro-o1-ln-c1-fx-a4f8d2e30e18,ar_logformat_service,RO,AR,-0.02692077495157008,-3.651920676231377,-3.624999901279807,1
ar-ar_naming_config-i0-ar-o0-ll-c0-fe-2f1f6ba335e9,ar_naming_config,AR,AR,-0.03015226124216497,-3.5301506519244867,-3.4999983906823218,1
ar-ar_naming_config-i0-ar-o0-ll-c0-fh-835ca1fe3007,ar_naming_config,AR,AR,-0.0029646365392181906,-5.877974867733428,-5.87501023119421,1
ar-ar_naming_config-i0-ar-o0-ll-c1-fe-037356113a9a,ar_naming_config,AR,AR,-0.06257177144220805,-2.812606930070615,-2.750035158628407,1
ar-ar_naming_config-i0-ar-o0-ll-c1-fh-105c408117fd,ar_naming_config,AR,AR,-0.030113577835436445,-3.530183431779733,-3.5000698539442965,1
ar-ar_naming_config-i0-ar-o0-ln-c0-fe-26f03fd6f55e,ar_naming_config,AR,AR,-0.030167628067829355,-3.530167818056725,-3.5000001899888957,1
ar-ar_naming_config-i0-ar-o0-ln-c0-fh-46faf74e336f,ar_naming_config,AR,AR,-0.0009419070546528019,-7.125971674428001,-7.1250297673733485,1
ar-ar_naming_config-i0-ar-o0-ln-c1-fe-91afbd161dea,ar_naming_config,AR,AR,-0.05544900894119564,-2.930526611104142,-2.8750776021629463,1
ar-ar_naming_config-i0-ar-o0-ln-c1-fh-9d5c8e1e09ed,ar_naming_config,AR,AR,-0.01132407877469177,-4.5114400317761465,-4.500115953001455,1
ar-ar_naming_config-i0-ar-o1-ll-c0-fe-a553bf5d7d69,ar_naming_config,AR,AR,-0.8990885018674817,-0.5240858792894869,0.37500262257799477,1
ar-ar_naming_config-i0-ar-o1-ll-c0-fh-d4fcbcc7c4a4,ar_naming_config,AR,AR,-0.974992930865028,-0.4750102159432572,0.4999827149217708,1
ar-ar_naming_config-i0-ar-o1-ll-c1-fe-f3be9997f6f1,ar_naming_config,AR,AR,-1.054600000381015,-0.42960387467201144,0.6249961257090035,1
ar-ar_naming_config-i0-ar-o1-ll-c1-fh-02ea26b0ff0f,ar_naming_config,AR,AR,-1.6011031866066787,-0.2261080294661042,1.3749951571405745,1
ar-ar_naming_config-i0-ar-o1-ln-c0-fe-31ca28347ccc,ar_naming_config,AR,AR,-0.7585568426893587,-0.6335446834518734,0.12501215923748532,1
ar-ar_naming_config-i0-ar-o1-ln-c0-fh-0821252bcb6e,ar_naming_config,AR,AR,-1.2245470285229203,-0.34955000873287645,0.8749970197900439,1
ar-ar_naming_config-i0-ar-o1-ln-c1-fe-cc4cf616e0c0,ar_naming_config,AR,AR,-0.8268460035317275,-0.5768505334690417,0.24999547006268585,1
ar-ar_naming_config-i0-ar-o1-ln-c1-fh-c3f9e96885c9,ar_naming_config,AR,AR,-1.137845635413555,-0.3878540396244716,0.7499915957890835,1
ar-ar_naming_config-i0-ro-o0-ll-c0-fx-f516dcc56620,ar_naming_config,RO,AR,-0.002909596776532908,-6.127911448476198,-6.125001851699665,1
ar-ar_naming_config-i0-ro-o0-ll-c1-fx-6a7b567d957c,ar_naming_config,RO,AR,-0.0018598423338858083,-6.626860380172502,-6.625000537838616,1
ar-ar_naming_config-i0-ro-o0-ln-c0-fx-d34193ffb408,ar_naming_config,RO,AR,-0.000669851200626681,-8.250672459597808,-8.250002608397182,1
ar-ar_naming_config-i0-ro-o0-ln-c1-fx-ee8e68c15946,ar_naming_config,RO,AR,-0.0003370671474556275,-9.750337600707553,-9.750000533560097,1
ar-ar_naming_config-i0-ro-o1-ll-c0-fx-322ac9160980,ar_naming_config,RO,AR,-0.7654342055319603,-0.6404348015779533,0.124999403954007,1
ar-ar_naming_config-i0-ro-o1-ll-c1-fx-e1cb7157d514,ar_naming_config,RO,AR,-0.14755085110607524,-2.022550582885515,-1.8749997317794396,1
ar-ar_naming_config-i0-ro-o1-ln-c0-fx-c591c82e13b8,ar_naming_config,RO,AR,-0.835080504417391,-0.5850813388818779,0.24999916553551316,1
ar-ar_naming_config-i0-ro-o1-ln-c1-fx-d90c9cef94f5,ar_naming_config,RO,AR,-0.11845122277702558,-2.2434512376781868,-2.125000014901161,1
ar-ar_naming_config-i1-ar-o0-ll-c0-fe-0b76166e0546,ar_naming_config,AR,AR,-0.02997837028306094,-3.5299767255737606,-3.4999983552906997,1
ar-ar_naming_config-i1-ar-o0-ll-c0-fh-cce8aee90446,ar_naming_config,AR,AR,-0.005362071093031773,-5.255367279019993,-5.250005207926961,1
ar-ar_naming_config-i1-ar-o0-ll-c1-fe-663347433e99,ar_naming_config,AR,AR,-0.043323688206555744,-3.168354987534258,-3.125031299327702,1
ar-ar_naming_config-i1-ar-o0-ll-c1-fh-7458cb9aa4fe,ar_naming_config,AR,AR,-0.038347087781858136,-3.2883777611677942,-3.250030673385936,1
ar-ar_naming_config-i1-ar-o0-ln-c0-fe-eb421ad1237a,ar_naming_config,AR,AR,-0.03827304392871156,-3.28827655313944,-3.2500035092107282,1
ar-ar_naming_config-i1-ar-o0-ln-c0-fh-21e41153ed3f,ar_naming_config,AR,AR,-0.002928140572862503,-5.87794339643915,-5.875015255866288,1
ar-ar_naming_config-i1-ar-o0-ln-c1-fe-699333f919f6,ar_naming_config,AR,AR,-0.030039235948834175,-3.5300995092620724,-3.500060273313238,1
ar-ar_naming_config-i1-ar-o0-ln-c1-fh-d4cb82533488,ar_naming_config,AR,AR,-0.016268061468508677,-4.141338584093319,-4.12507052262481,1
ar-ar_naming_config-i1-ar-o1-ll-c0-fe-bcc88e20fd63,ar_naming_config,AR,AR,-0.8266139030224622,-0.5766174792706806,0.24999642375178155,1
ar-ar_naming_config-i1-ar-o1-ll-c0-fh-799d717641a1,ar_naming_config,AR,AR,-0.9748488664572506,-0.47486579397627793,0.4999830724809726,1
ar-ar_naming_config-i1-ar-o1-ll-c1-fe-07b6a483fe08,ar_naming_config,AR,AR,-0.9747864007948124,-0.4747949838219938,0.49999141697281857,1
ar-ar_naming_config-i1-ar-o1-ll-c1-fh-f78f2088e099,ar_naming_config,AR,AR,-1.5025154352186405,-0.2525232135903934,1.249992221628247,1
ar-ar_naming_config-i1-ar-o1-ln-c0-fe-e5099554147a,ar_naming_config,AR,AR,-0.8988634347579136,-0.5238578319515454,0.3750056028063682,1
ar-ar_naming_config-i1-ar-o1-ln-c0-fh-f7b5428e5ee9,ar_naming_config,AR,AR,-1.0545948743772442,-0.42960456005585,0.6249903143213942,1
ar-ar_naming_config-i1-ar-o1-ln-c1-fe-4fc457c6068e,ar_naming_config,AR,AR,-0.8988453149793827,-0.5238494872933188,0.3749958276860639,1
ar-ar_naming_config-i1-ar-o1-ln-c1-fh-0d3b981284dc,ar_naming_config,AR,AR,-1.137590527534428,-0.3875992595740172,0.7499912679604108,1
ar-ar_naming_config-i1-ro-o0-ll-c0-fx-3793fc9d203a,ar_naming_config,RO,AR,-0.006279975175829122,-5.131281375883987,-5.1250014007081575,1
ar-ar_naming_config-i1-ro-o0-ll-c1-fx-951a7d51d02d,ar_naming_config,RO,AR,-0.0024230903945792193,-6.127423286437875,-6.125000196043295,1
ar-ar_naming_config-i1-ro-o0-ln-c0-fx-5deb73e15fd3,ar_naming_config,RO,AR,-0.000759075162903855,-7.375760793683639,-7.3750017185207355,1
ar-ar_naming_config-i1-ro-o0-ln-c1-fx-4419287a0126,ar_naming_config,RO,AR,-0.0002172949461893836,-9.125217914581185,-9.125000619634996,1
ar-ar_naming_config-i1-ro-o1-ll-c0-fx-4b476dc8d26c,ar_naming_config,RO,AR,-0.6984709501265343,-0.6984711885449997,-2.3841846541472478e-07,1
ar-ar_naming_config-i1-ro-o1-ll-c1-fx-8053e0d4ead9,ar_naming_config,RO,AR,-0.09214200079395596,-2.4671418666837326,-2.3749998658897766,1
ar-ar_naming_config-i1-ro-o1-ln-c0-fx-bbe34b9b9c22,ar_naming_config,RO,AR,-0.6386929154395773,-0.7636933922765365,-0.12500047683695925,1
ar-ar_naming_config-i1-ro-o1-ln-c1-fx-fea22dfccb87,ar_naming_config,RO,AR,-0.07281921058859098,-2.6978189945218674,-2.6249997839332764,1
ar-ar_naming_config-i2-ar-o0-ll-c0-fe-ee653bb61e47,ar_naming_config,AR,AR,-0.03829426315314777,-3.2882901430061793,-3.2499958798530315,1
ar-ar_naming_config-i2-ar-o0-ll-c0-fh-7deafcad4b7f,ar_naming_config,AR,AR,-0.006082500788579637,-5.131093501928262,-5.125011001139683,1
ar-ar_naming_config-i2-ar-o0-ll-c1-fe-a899278c0395,ar_naming_config,AR,AR,-0.08938016742422406,-2.4644402246995014,-2.3750600572752774,1
ar-ar_naming_config-i2-ar-o0-ll-c1-fh-059ee71c2d07,ar_naming_config,AR,AR,-0.04333108290893506,-3.1684020731336204,-3.1250709902246854,1
ar-ar_naming_config-i2-ar-o0-ln-c0-fe-3e26199a299f,ar_naming_config,AR,AR,-0.06228619067587715,-2.812285184852044,-2.749998994176167,1
ar-ar_naming_config-i2-ar-o0-ln-c0-fh-f1c52a83a47e,ar_naming_config,AR,AR,-0.003323515875308658,-5.753354787277203,-5.750031271401895,1
ar-ar_naming_config-i2-ar-o0-ln-c1-fe-b20fcffccfcd,ar_naming_config,AR,AR,-0.07933223992563398,-2.5794191322202096,-2.5000868922945756,1
ar-ar_naming_config-i2-ar-o0-ln-c1-fh-85a1633b6b05,ar_naming_config,AR,AR,-0.02078958600736769,-3.8958408819053147,-3.875051295897947,1
ar-ar_naming_config-i2-ar-o1-ll-c0-fe-5e12580ffd3e,ar_naming_config,AR,AR,-0.6939038633845485,-0.6939033865519377,4.7683261072961614e-07,1
ar-ar_naming_config-i2-ar-o1-ll-c0-fh-3040129f8b69,ar_naming_config,AR,AR,-0.8268157243569476,-0.5768235920950247,0.24999213226192296,1
ar-ar_naming_config-i2-ar-o1-ll-c1-fe-f6687d7e89f3,ar_naming_config,AR,AR,-0.9748212099073044,-0.47482815381954424,0.4999930560877601,1
ar-ar_naming_config-i2-ar-o1-ll-c1-fh-647cba8385be,ar_naming_config,AR,AR,-1.4068475961679496,-0.28185266254467933,1.1249949336232703,1
ar-ar_naming_config-i2-ar-o1-ln-c0-fe-37f36b76fe43,ar_naming_config,AR,AR,-0.6333467959993868,-0.7583405971499815,-0.12499380115059466,1
ar-ar_naming_config-i2-ar-o1-ln-c0-fh-cd134a9fec83,ar_naming_config,AR,AR,-0.8990367650912958,-0.5240397453076184,0.3749970197836774,1
ar-ar_naming_config-i2-ar-o1-ln-c1-fe-1bc9ea70d8d8,ar_naming_config,AR,AR,-0.8266471028323394,-0.5766505598926415,0.24999654293969797,1
ar-ar_naming_config-i2-ar-o1-ln-c1-fh-f43e72bf10be,ar_naming_config,AR,AR,-1.0545842647547943,-0.42959150668593793,0.6249927580688563,1
ar-ar_naming_config-i2-ro-o0-ll-c0-fx-79d3140b905c,ar_naming_config,RO,AR,-0.005139829590888212,-5.380142688747128,-5.37500285915624,1
ar-ar_naming_config-i2-ro-o0-ll-c1-fx-3913fa91f2bc,ar_naming_config,RO,AR,-0.007229952607275436,-5.007230520248186,-5.00000056764091,1
ar-ar_naming_config-i2-ro-o0-ln-c0-fx-e61d4a34155b,ar_naming_config,RO,AR,-0.0013299679849012591,-6.876333594315383,-6.875003626330482,1
ar-ar_naming_config-i2-ro-o0-ln-c1-fx-598a2cd70d2f,ar_naming_config,RO,AR,-0.0014793657464622356,-6.751479864120256,-6.750000498373794,1
ar-ar_naming_config-i2-ro-o1-ll-c0-fx-01cf0af1a3c2,ar_naming_config,RO,AR,-0.5819016695020878,-0.8319019079204963,-0.25000023841840857,1
ar-ar_naming_config-i2-ro-o1-ll-c1-fx-532604a24213,ar_naming_config,RO,AR,-0.09173063188757169,-2.4667304754255497,-2.374999843537978,1
ar-ar_naming_config-i2-ro-o1-ln-c0-fx-ccdc6dad3440,ar_naming_config,RO,AR,-0.4360866844653515,-1.061087250709079,-0.6250005662437275,1
ar-ar_naming_config-i2-ro-o1-ln-c1-fx-3ca2bc647421,ar_naming_config,RO,AR,-0.08205470442754859,-2.582054734229871,-2.5000000298023224,1
ar-ar_naming_config-i3-ar-o0-ll-c0-fe-b149dc49f508,ar_naming_config,AR,AR,-0.008791575204213586,-4.75879180430843,-4.7500002291042165,1
ar-ar_naming_config-i3-ar-o0-ll-c0-fh-250150d64fc7,ar_naming_config,AR,AR,-0.001621606169919687,-6.50163054458244,-6.50000893841252,1
ar-ar_naming_config-i3-ar-o0-ll-c1-fe-5fc1d9d3317a,ar_naming_config,AR,AR,-0.06234570219930902,-2.812366604544877,-2.750020902345568,1
ar-ar_naming_config-i3-ar-o0-ll-c1-fh-a73049902e30,ar_naming_config,AR,AR,-0.0433399936882779,-3.1684093439544085,-3.1250693502661306,1
ar-ar_naming_config-i3-ar-o0-ln-c0-fe-416c5067a092,ar_naming_config,AR,AR,-0.008799955247241087,-4.75880205630483,-4.750002101057589,1
ar-ar_naming_config-i3-ar-o0-ln-c0-fh-81c022991088,ar_naming_config,AR,AR,-0.0004833967819877216,-7.875509261715706,-7.875025864933718,1
ar-ar_naming_config-i3-ar-o0-ln-c1-fe-d622ef382e93,ar_naming_config,AR,AR,-0.06238530948689913,-2.812406420458501,-2.750021110971602,1
ar-ar_naming_config-i3-ar-o0-ln-c1-fh-64496f583c82,ar_naming_config,AR,AR,-0.023520503182226093,-3.7736670856684214,-3.7501465824861953,1
ar-ar_naming_config-i3-ar-o1-ll-c0-fe-6365377cbf5b,ar_naming_config,AR,AR,-0.6938472986089437,-0.6939830680785235,-0.00013576946957982727,1
ar-ar_naming_config-i3-ar-o1-ll-c0-fh-b1817f7b0880,ar_naming_config,AR,AR,-0.7584244608497102,-0.6336797723197378,0.12474468852997234,1
ar-ar_naming_config-i3-ar-o1-ll-c1-fe-16ce01c806c5,ar_naming_config,AR,AR,-1.502518773078691,-0.25252631303283124,1.2499924600458598,1
ar-ar_naming_config-i3-ar-o1-ll-c1-fh-de993bd762ab,ar_naming_config,AR,AR,-1.7020746469491996,-0.2020940182483173,1.4999806287008823,1
ar-ar_naming_config-i3-ar-o1-ln-c0-fe-86b626576691,ar_naming_config,AR,AR,-0.5766938328679316,-0.8267262571534957,-0.25003242428556405,1
ar-ar_naming_config-i3-ar-o1-ln-c0-fh-52c77cfe4906,ar_naming_config,AR,AR,-0.8990039229265676,-0.5240760415836121,0.3749278813429555,1
ar-ar_naming_config-i3-ar-o1-ln-c1-fe-41f51064ec4f,ar_naming_config,AR,AR,-1.2241787910458015,-0.34918248652365946,0.874996304522142,1
ar-ar_naming_config-i3-ar-o1-ln-c1-fh-25c4ba31416a,ar_naming_config,AR,AR,-1.2242432832715622,-0.34926494930914487,0.8749783339624173,1
ar-ar_naming_config-i3-ro-o0-ll-c0-fx-e25063fbe758,ar_naming_config,RO,AR,-0.00157673028292038,-6.626578807828082,-6.625002077545162,1
ar-ar_naming_config-i3-ro-o0-ll-c1-fx-72b14f34c20b,ar_naming_config,RO,AR,-0.0019483653595102624,-6.376948475837537,-6.375000110478027,1
ar-ar_naming_config-i3-ro-o0-ln-c0-fx-edfafb37135e,ar_naming_config,RO,AR,-0.00039295590246979373,-8.250395655628154,-8.250002699725684,1
ar-ar_naming_config-i3-ro-o0-ln-c1-fx-a3644dff8d24,ar_naming_config,RO,AR,-0.0001534106267797597,-10.375154256820451,-10.375000846193672,1
ar-ar_naming_config-i3-ro-o1-ll-c0-fx-439a3fdc6f4a,ar_naming_config,RO,AR,-0.6999693512914291,-0.6999693512914291,0.0,1
ar-ar_naming_config-i3-ro-o1-ll-c1-fx-02ae9046f37c,ar_naming_config,RO,AR,-0.09277616441193004,-2.4677759408947395,-2.3749997764828095,1
ar-ar_naming_config-i3-ro-o1-ln-c0-fx-443b3da6369e,ar_naming_config,RO,AR,-0.641384541988316,-0.76638501882519,-0.12500047683687399,1
ar-ar_naming_config-i3-ro-o1-ln-c1-fx-624ae7b5ffaa,ar_naming_config,RO,AR,-0.08274908363785016,-2.582749009132044,-2.499999925494194,1
ar-ar_naming_config-i4-ar-o0-ll-c0-fe-bf46fb1d016f,ar_naming_config,AR,AR,-0.0208018663997791,-3.8957973718597714,-3.8749955054599923,1
ar-ar_naming_config-i4-ar-o0-ll-c0-fh-f7bbb5331e62,ar_naming_config,AR,AR,-0.00232081697186004,-6.12732923025942,-6.12500841328756,1
ar-ar_naming_config-i4-ar-o0-ll-c1-fe-7c44d94d56ff,ar_naming_config,AR,AR,-0.03397251293046111,-3.409030197359243,-3.375057684428782,1
ar-ar_naming_config-i4-ar-o0-ll-c1-fh-fd8608a97af1,ar_naming_config,AR,AR,-0.018400007857849232,-4.018501753271266,-4.000101745413417,1
ar-ar_naming_config-i4-ar-o0-ln-c0-fe-13eada4a4246,ar_naming_config,AR,AR,-0.01838473229554438,-4.018384218207757,-3.9999994859122125,1
ar-ar_naming_config-i4-ar-o0-ln-c0-fh-8d5e47577d95,ar_naming_config,AR,AR,-0.0018394956130691753,-6.376859307076302,-6.375019811463233,1
ar-ar_naming_config-i4-ar-o0-ln-c1-fe-d8a46e109a2b,ar_naming_config,AR,AR,-0.02353612706048125,-3.773590324806719,-3.7500541977462376,1
ar-ar_naming_config-i4-ar-o0-ln-c1-fh-86df8d3b7670,ar_naming_config,AR,AR,-0.008809165097318328,-4.7588911022103275,-4.750081937113009,1
ar-ar_naming_config-i4-ar-o1-ll-c0-fe-f2abe92653d2,ar_naming_config,AR,AR,-0.9748045205669769,-0.4747999012379296,0.5000046193290473,1
ar-ar_naming_config-i4-ar-o1-ll-c0-fh-3fb836e7bf6a,ar_naming_config,AR,AR,-1.2242166995793013,-0.3492155074936818,0.8750011920856196,1
ar-ar_naming_config-i4-ar-o1-ll-c1-fe-56bc6a029ee0,ar_naming_config,AR,AR,-1.054571628570386,-0.42959472508846375,0.6249769034819224,1
ar-ar_naming_config-i4-ar-o1-ll-c1-fh-cc627a0d4fee,ar_naming_config,AR,AR,-1.6010938882824348,-0.22609885035217303,1.3749950379302618,1
ar-ar_naming_config-i4-ar-o1-ln-c0-fe-deb8a49d59c3,ar_naming_config,AR,AR,-0.898884892442311,-0.5238796472540344,0.3750052451882766,1
ar-ar_naming_config-i4-ar-o1-ln-c0-fh-73160be6a344,ar_naming_config,AR,AR,-1.2243068218178905,-0.34930774568647394,0.8749990761314166,1
ar-ar_naming_config-i4-ar-o1-ln-c1-fe-61da32d0b4d1,ar_naming_config,AR,AR,-0.8989664912222111,-0.5239779352414189,0.37498855598079217,1
ar-ar_naming_config-i4-ar-o1-ln-c1-fh-5078cabcad0e,ar_naming_config,AR,AR,-1.1377027034757248,-0.3877073824260151,0.7499953210497097,1
ar-ar_naming_config-i4-ro-o0-ll-c0-fx-b12bf0134d92,ar_naming_config,RO,AR,-0.004999874159665296,-5.380000948905035,-5.37500107474537,1
ar-ar_naming_config-i4-ro-o0-ll-c1-fx-4c9f9a18e2e6,ar_naming_config,RO,AR,-0.0008472192566557624,-7.250847339630013,-7.2500001203733575,1
ar-ar_naming_config-i4-ro-o0-ln-c0-fx-627e4bafca15,ar_naming_config,RO,AR,-0.0011252986732586123,-7.001126408575715,-7.000001109902456,1
ar-ar_naming_config-i4-ro-o0-ln-c1-fx-7ede0aac610f,ar_naming_config,RO,AR,-0.00018749867737710701,-9.50018739700306,-9.499999898325683,1
ar-ar_naming_config-i4-ro-o1-ll-c0-fx-3568135879e4,ar_naming_config,RO,AR,-0.9032241106033041,-0.5282245874402633,0.37499952316304075,1
ar-ar_naming_config-i4-ro-o1-ll-c1-fx-4ac3b2a14baf,ar_naming_config,RO,AR,-0.09232721477724226,-2.467326998710462,-2.3749997839332195,1
ar-ar_naming_config-i4-ro-o1-ln-c0-fx-f94e3cd75379,ar_naming_config,RO,AR,-0.8331751823425009,-0.5831756591794601,0.24999952316304075,1
ar-ar_naming_config-i4-ro-o1-ln-c1-fx-0e064e5e7a51,ar_naming_config,RO,AR,-0.08235436677910002,-2.5823541879652225,-2.4999998211861225,1
ar-ar_naming_parser-i0-ar-o0-ll-c0-fe-034c8af222f9,ar_naming_parser,AR,AR,-0.01275824102367551,-4.3877573013232904,-4.374999060299615,1
ar-ar_naming_parser-i0-ar-o0-ll-c0-fh-6ae3af2f5621,ar_naming_parser,AR,AR,-0.0014536570502059476,-6.626472949750678,-6.625019292700472,1
ar-ar_naming_parser-i0-ar-o0-ll-c1-fe-b8cf37de1a1c,ar_naming_parser,AR,AR,-0.06248421966904516,-2.812519668845198,-2.7500354491761527,1
